frame	acquisition	preprocessing	tracking	integration	raycasting	rendering	computation	total    	X          	Y          	Z         	tracked   	integrated
17	0.0004720469	0.0407451689	0.0332529971	0.1943168340	0.1833233200	0.0008661309	0.4516383200	0.4529764978	-0.0147660971	-0.0012850761	-0.0010547638	1        	1
18	0.0003274588	0.0403992101	0.0281651011	0.1939508938	0.1834497470	0.0008668471	0.4459649520	0.4471592580	-0.0160415173	-0.0010716915	-0.0000128746	1        	1
19	0.0005563179	0.0406871631	0.0271797669	0.1938010731	0.1834311560	0.0008691780	0.4450991591	0.4465246550	-0.0175904036	-0.0009224415	-0.0004407167	1        	1
20	0.0003343201	0.0408925370	0.0337062359	0.1956718520	0.1836879500	0.1862671319	0.4539585749	0.6405600270	-0.0207778215	-0.0021901131	-0.0008231401	1        	1
21	0.0005481329	0.0411818591	0.0338106840	0.1929728480	0.1840931291	0.0008660660	0.4520585202	0.4534727191	-0.0236854553	-0.0012745857	-0.0004740953	1        	1
22	0.0003301571	0.0413635729	0.0371131811	0.1927765110	0.1843573421	0.0008840330	0.4556106071	0.4568247972	-0.0296022892	-0.0021123886	-0.0009407997	1        	1
23	0.0005141979	0.0415987112	0.0270857338	0.1915237270	0.1842892261	0.0008641931	0.4444973981	0.4458757890	-0.0291479826	-0.0029847622	-0.0025975704	1        	1
24	0.0003335651	0.0417319420	0.0351378738	0.1965154822	0.1844347189	0.1869823150	0.4578200169	0.6451358970	-0.0367721319	-0.0014646053	-0.0031934977	1        	1
25	0.0004958929	0.0419686181	0.0283847759	0.1970683220	0.1847186990	0.0008542980	0.4521404149	0.4534906058	-0.0383723974	-0.0000786781	-0.0039557219	1        	1
26	0.0003895620	0.0421094510	0.0254445958	0.1939774861	0.1849994489	0.0008587190	0.4465309819	0.4477792629	-0.0441527367	-0.0016400814	-0.0030533075	1        	1
27	0.0005843849	0.0422148870	0.0474812700	0.1991122391	0.1853614571	0.0008560549	0.4741698531	0.4756102930	-0.0496141911	-0.0023109913	-0.0052895546	1        	1
28	0.0003315811	0.0423346011	0.0280411860	0.1967700580	0.1858494889	0.1884290359	0.4529953341	0.6417559511	-0.0547004938	-0.0007889271	-0.0056347847	1        	1
29	0.0003118711	0.0424966109	0.0286572389	0.1975367791	0.1863030619	0.0008539611	0.4549936908	0.4561595230	-0.0600750446	-0.0004265308	-0.0083169937	1        	1
30	0.0004879381	0.0430175799	0.0311239811	0.1967949609	0.1864298491	0.0008588389	0.4573663711	0.4587131480	-0.0694530010	-0.0011508465	-0.0063410997	1        	1
31	0.0003332819	0.0425509671	0.0247840069	0.1967457382	0.1869531849	0.0008594880	0.4510338970	0.4522266670	-0.0775060654	-0.0004718304	-0.0082556009	1        	1
32	0.0004933870	0.0425310149	0.0418815450	0.1970330421	0.1873593531	0.1899832389	0.4688049550	0.6592815809	-0.0828195810	-0.0001206398	-0.0104761124	1        	1
33	0.0003348510	0.0425368659	0.0309422209	0.1989863131	0.1883357009	0.0008517490	0.4608011008	0.4619877008	-0.0900087357	-0.0004193783	-0.0107918978	1        	1
34	0.0005857630	0.0430133119	0.0299965241	0.1972599591	0.1883872570	0.0008490270	0.4586570521	0.4600918421	-0.1180161238	-0.0011112690	-0.0111559629	1        	1
35	0.0003834150	0.0426300741	0.0293478870	0.1998639319	0.1884351221	0.0008555560	0.4602770151	0.4615159861	-0.1214754581	-0.0003240108	-0.0138038397	1        	1
36	0.0005279570	0.0425819880	0.0286216950	0.1982172639	0.1888394260	0.1929268669	0.4582603730	0.6517151969	-0.1265966892	0.0005419254	-0.0155514479	1        	1
37	0.0003515380	0.0426660392	0.0244287108	0.1991567900	0.1892057061	0.0008514740	0.4554572462	0.4566602581	-0.1379188299	-0.0014293194	-0.0143218040	1        	1
38	0.0005574538	0.0426073221	0.0242482929	0.2051557640	0.1893121970	0.0008859241	0.4613235760	0.4627669540	-0.1486172676	-0.0021607876	-0.0135711432	1        	1
39	0.0003595140	0.0427063969	0.0268565600	0.2021558490	0.1895190892	0.0008562529	0.4612378951	0.4624536620	-0.1521279812	-0.0029575825	-0.0169794559	1        	1
40	0.0005121459	0.0430665261	0.0356298129	0.1999934150	0.1898444130	0.1924177632	0.4685341669	0.6614640760	-0.1617566347	-0.0045909882	-0.0162603855	1        	1
41	0.0003367311	0.0428677348	0.0355310610	0.1999505360	0.1906147450	0.0008754611	0.4689640768	0.4701762691	-0.1722389460	-0.0057079792	-0.0145390034	1        	1
42	0.0003350170	0.0429178551	0.0243081430	0.2013819350	0.1901362869	0.0008512111	0.4587442200	0.4599304481	-0.1852970123	-0.0042004585	-0.0122995377	1        	1
43	0.0004620610	0.0429402671	0.0286429010	0.2015846618	0.1904073572	0.0008514449	0.4635751871	0.4648886931	-0.1921383142	-0.0037894249	-0.0089744329	1        	1
44	0.0003866148	0.0430141001	0.0277284482	0.2000390708	0.1900953951	0.1926872011	0.4608770141	0.6539508300	-0.1988751888	-0.0043103695	-0.0110759735	1        	1
45	0.0005214920	0.0429390480	0.0272449108	0.2010680691	0.1904787500	0.0008635318	0.4617307780	0.4631158018	-0.2067421675	-0.0023980141	-0.0073618889	1        	1
46	0.0003262870	0.0429232421	0.0270916088	0.2006307880	0.1903927401	0.0008560929	0.4610383790	0.4622207589	-0.2126958370	-0.0018172264	-0.0072638988	1        	1
47	0.0004909199	0.0429342510	0.0237965449	0.2033230560	0.1906977200	0.0008593861	0.4607515719	0.4621018779	-0.2157866955	-0.0035765171	-0.0075595379	1        	1
48	0.0003221761	0.0430191150	0.0285176719	0.2020348841	0.1906878608	0.1932568380	0.4642595318	0.6578385460	-0.2203511000	-0.0038437843	-0.0064829588	1        	1
49	0.0004873900	0.0429548400	0.0272866511	0.2031482719	0.1912857790	0.0008779559	0.4646755420	0.4660408879	-0.2282371521	-0.0026321411	-0.0056756735	1        	1
50	0.0003374259	0.0429312231	0.0281098301	0.2011445130	0.1908045688	0.0008524891	0.4629901350	0.4641800500	-0.2426664829	-0.0029656887	-0.0007635355	1        	1
51	0.0005927361	0.0428493090	0.0266599990	0.2036526580	0.1913725180	0.0008608359	0.4645344841	0.4659880560	-0.2401306629	-0.0030000210	-0.0037456751	1        	1
52	0.0003714180	0.0427053480	0.0315246810	0.2053213110	0.1912722772	0.1938745680	0.4708236172	0.6650696031	-0.2446237803	-0.0026624203	-0.0044888258	1        	1
53	0.0005523190	0.0427242441	0.0314390869	0.2077439220	0.1915331259	0.0008543180	0.4734403789	0.4748470159	-0.2465749979	-0.0050346851	-0.0077358484	1        	1
54	0.0003681609	0.0428239410	0.0308543302	0.2022719218	0.1912167331	0.0008625151	0.4671669260	0.4683976020	-0.2590380907	-0.0066354275	-0.0019574165	1        	1
55	0.0005185911	0.0427601000	0.0348470560	0.2018347529	0.1917209360	0.0008602110	0.4711628449	0.4725416470	-0.2615225315	-0.0060439110	-0.0022735596	1        	1
56	0.0003782348	0.0427502892	0.0234408409	0.2006697750	0.1916704429	0.1942561332	0.4585313480	0.6531657160	-0.2814625502	-0.0054101944	0.0069093704	1        	1
57	0.0003094731	0.0427665538	0.0272797782	0.2040468249	0.1913254140	0.0008615891	0.4654185709	0.4665896331	-0.2863948345	-0.0079278946	0.0075136423	1        	1
58	0.0005185830	0.0427989920	0.0379970858	0.2048332221	0.1914274129	0.0008607151	0.4770567128	0.4784360109	-0.2963447571	-0.0088973045	0.0102869272	1        	1
59	0.0003303941	0.0427467329	0.0280677429	0.2031020301	0.1916505140	0.0008525399	0.4655670200	0.4667499540	-0.3101141453	-0.0064523220	0.0159243345	1        	1
60	0.0005503090	0.0427645079	0.0421654370	0.2023808060	0.1918923780	0.1945221252	0.4792031290	0.6742755631	-0.3129763603	-0.0080792904	0.0140355825	1        	1
61	0.0003092301	0.0429025418	0.0319977181	0.2013663789	0.1924658041	0.0008670040	0.4687324429	0.4699086770	-0.3197162151	-0.0097899437	0.0137981176	1        	1
62	0.0004957679	0.0429290689	0.0273137321	0.2023389770	0.1930930959	0.0008588932	0.4656748739	0.4670295350	-0.3434174061	-0.0093414783	0.0241175890	1        	1
63	0.0003240849	0.0429334980	0.0274115549	0.2063379271	0.1937669879	0.0008523981	0.4704499680	0.4716264510	-0.3521655798	-0.0105447769	0.0252525806	1        	1
64	0.0005549730	0.0429848700	0.0320389050	0.2082574940	0.1941647800	0.1973562262	0.4774460490	0.6753572482	-0.3647583723	-0.0092728138	0.0298191309	1        	1
65	0.0003136091	0.0430401310	0.0257530210	0.2052980070	0.1949456199	0.0008532980	0.4690367789	0.4702036860	-0.3784682751	-0.0094842911	0.0335332155	1        	1
66	0.0005592899	0.0430316830	0.0311106972	0.2100288200	0.1954595109	0.0008520109	0.4796307110	0.4810420119	-0.3892025948	-0.0082263947	0.0355015993	1        	1
67	0.0003481631	0.0434059158	0.0284813291	0.2113298920	0.1961270040	0.0008543020	0.4793441410	0.4805466060	-0.3997895718	-0.0055541992	0.0377253294	1        	1
68	0.0005083301	0.0430306371	0.0279189839	0.2133828390	0.1962323431	0.1997558058	0.4805648031	0.6808289390	-0.4104712009	-0.0057251453	0.0370358229	1        	1
69	0.0003092252	0.0431110300	0.0318804190	0.2125275140	0.1966093569	0.0008500521	0.4841283199	0.4852875972	-0.4197121859	-0.0056250095	0.0415046215	1        	1
70	0.0005369950	0.0431171181	0.0274184360	0.2128706931	0.1969593680	0.0008536319	0.4803656151	0.4817562420	-0.4286412001	-0.0037744045	0.0411400795	1        	1
71	0.0003235431	0.0432019141	0.0269468199	0.2250153611	0.1971609781	0.0008374299	0.4923250731	0.4934860461	-0.4363555908	-0.0032236576	0.0380668640	1        	1
72	0.0003876321	0.0431696051	0.0267770628	0.2389233650	0.1974742750	0.2010865551	0.5063443079	0.7078184951	-0.4522016048	0.0019533634	0.0410078764	1        	1
73	0.0005487879	0.0431887661	0.0377631939	0.2331154121	0.1973798829	0.0008330429	0.5114472550	0.5128290858	-0.4622108936	0.0034115314	0.0426304340	1        	1
74	0.0003216341	0.0431978330	0.0264691268	0.2447905631	0.1979071139	0.0008375191	0.5123646369	0.5135237901	-0.4644373655	0.0052187443	0.0395019054	1        	1
75	0.0004882722	0.0431586739	0.0266041679	0.2352055330	0.1987035591	0.0008303639	0.5036719339	0.5049905700	-0.4664317369	0.0089850426	0.0366908312	1        	1
76	0.0003273149	0.0430499839	0.0306901762	0.2419656620	0.1993601790	0.2038633579	0.5150660011	0.7192566739	-0.4638717175	0.0121173859	0.0285784006	1        	1
77	0.0005102670	0.0430079671	0.0271846750	0.2367339469	0.2007340600	0.0008246370	0.5076606490	0.5089955530	-0.4646033049	0.0125241280	0.0217373371	1        	1
78	0.0003207219	0.0430283500	0.0267055461	0.2457461520	0.2002978229	0.0008170630	0.5157778710	0.5169156559	-0.4627209902	0.0137183666	0.0145387650	1        	1
79	0.0005268340	0.0429751540	0.0263811089	0.2381096589	0.2012680161	0.0008411699	0.5087339380	0.5101019419	-0.4699445963	0.0169982910	0.0124069452	1        	1
80	0.0003411921	0.0427632779	0.0256651291	0.2223558421	0.2010135900	0.2063288509	0.4917978391	0.6984678821	-0.4730747938	0.0198209286	0.0086779594	1        	1
81	0.0004818640	0.0428342710	0.0268849391	0.2263032279	0.2013937021	0.0008073170	0.4974161400	0.4987053210	-0.4844429493	0.0188009739	0.0116634369	1        	1
82	0.0003806830	0.0428552551	0.0267091021	0.2339834049	0.2019575930	0.0008052581	0.5055053551	0.5066912961	-0.4929854870	0.0189812183	0.0111434460	1        	1
83	0.0005701620	0.0428438878	0.0265970910	0.2427507350	0.2021505351	0.0008017439	0.5143422489	0.5157141548	-0.5010085106	0.0208039284	0.0080058575	1        	1
84	0.0003268020	0.0429199380	0.0257926579	0.2514153281	0.2024606280	0.2093615010	0.5225885520	0.7322768550	-0.5134912729	0.0197079182	0.0081973076	1        	1
85	0.0003470359	0.0429986720	0.0263808619	0.2602591931	0.2022957839	0.0007911501	0.5319345109	0.5330726970	-0.5275375843	0.0204753876	0.0085618496	1        	1
86	0.0005456889	0.0429323332	0.0323111429	0.2592098261	0.2028072970	0.0007968619	0.5372605992	0.5386031501	-0.5419399738	0.0213985443	0.0126085281	1        	1
87	0.0003211182	0.0430404679	0.0263757859	0.2533509962	0.2024638578	0.0007904691	0.5252311078	0.5263426951	-0.5523351431	0.0202035904	0.0122237206	1        	1
88	0.0005535260	0.0429714960	0.0257674879	0.2586909621	0.2027873120	0.2099030511	0.5302172580	0.7406738352	-0.5651301146	0.0205097198	0.0125355721	1        	1
89	0.0003142662	0.0429502658	0.0220883461	0.2561180510	0.2026875149	0.0007904270	0.5238441778	0.5249488710	-0.5741354227	0.0206997395	0.0126849413	1        	1
90	0.0005554361	0.0430010059	0.0259768050	0.2501087431	0.2028255479	0.0007858472	0.5219121019	0.5232533852	-0.5817644596	0.0189821720	0.0114548206	1        	1
91	0.0003860942	0.0431322758	0.0255935390	0.2589010892	0.2027544989	0.0007873580	0.5303814029	0.5315548552	-0.5963553190	0.0176134109	0.0144819021	1        	1
92	0.0005339081	0.0431540539	0.0250070500	0.2521258350	0.2031261630	0.2113056120	0.5234131019	0.7352526220	-0.6117584705	0.0196022987	0.0196548700	1        	1
93	0.0003410229	0.0430594401	0.0222412380	0.2597411769	0.2031599001	0.0007887490	0.5282017551	0.5293315270	-0.6159523726	0.0188400745	0.0162546635	1        	1
94	0.0005006511	0.0431205160	0.0292876728	0.2574427121	0.2031912371	0.0007866209	0.5330421380	0.5343294099	-0.6232981682	0.0163381100	0.0157853365	1        	1
95	0.0003265459	0.0431147311	0.0252680380	0.2517121099	0.2034713081	0.0007892118	0.5235661871	0.5246819449	-0.6363868713	0.0174896717	0.0223495960	1        	1
96	0.0005152300	0.0431116330	0.0251177710	0.2492528239	0.2035030311	0.2128470300	0.5209852590	0.7343475190	-0.6467660069	0.0172390938	0.0218949318	1        	1
97	0.0003346901	0.0431761788	0.0243829710	0.2537353931	0.2036194101	0.0007830209	0.5249139529	0.5260316639	-0.6521592736	0.0143146515	0.0237677097	1        	1
98	0.0005818252	0.0431936309	0.0438977000	0.2574566351	0.2038693659	0.0007892821	0.5484173319	0.5497884392	-0.6669219732	0.0136940479	0.0278782845	1        	1
99	0.0003290381	0.0432361979	0.0250745791	0.2527461760	0.2036476100	0.0007824479	0.5247045630	0.5258160490	-0.6731906533	0.0151998997	0.0309835672	1        	1
100	0.0003265031	0.0431515879	0.0274024280	0.2540312470	0.2039000359	0.2128474840	0.5284852989	0.7416592860	-0.6806296110	0.0147006512	0.0350261927	1        	1
101	0.0004710960	0.0431580050	0.0236810900	0.2556115219	0.2036115620	0.0007814381	0.5260621789	0.5273147130	-0.6896275282	0.0130457878	0.0410113335	1        	1
102	0.0003264640	0.0431582709	0.0253194212	0.2517813670	0.2035524868	0.0007834611	0.5238115459	0.5249214710	-0.6936702132	0.0115759373	0.0426388979	1        	1
103	0.0005164389	0.0431430761	0.0250271850	0.2586955570	0.2032988130	0.0007902449	0.5301646311	0.5314713148	-0.7041432858	0.0108642578	0.0492376089	1        	1
104	0.0003231070	0.0431896811	0.0253987219	0.2571966210	0.2034379509	0.2130877711	0.5292229750	0.7426338531	-0.7166713476	0.0091233253	0.0620412827	1        	1
105	0.0005613770	0.0431361319	0.0218460090	0.2582739589	0.2035194142	0.0007804178	0.5267755140	0.5281173089	-0.7193892002	0.0089623928	0.0638402700	1        	1
106	0.0003854269	0.0431203791	0.0278233970	0.2608413170	0.2035554850	0.0007844609	0.5353405781	0.5365104659	-0.7260773778	0.0097546577	0.0688911676	1        	1
107	0.0005017431	0.0431987161	0.0243348309	0.2622348040	0.2034372301	0.0007804849	0.5332055811	0.5344878091	-0.7264974713	0.0064857006	0.0652053356	1        	1
108	0.0003718131	0.0431503931	0.0282722660	0.2673948780	0.2036045599	0.2139655862	0.5424220969	0.7567594962	-0.7366107702	0.0051534176	0.0736327171	1        	1
109	0.0005690861	0.0431982120	0.0277401279	0.2622194481	0.2034385849	0.0007842600	0.5365963730	0.5379497190	-0.7378147840	0.0053215027	0.0747308731	1        	1
110	0.0003727828	0.0431700600	0.0241682231	0.2625907480	0.2037002549	0.0007931381	0.5336292861	0.5347952070	-0.7468816042	0.0046408176	0.0830572844	1        	1
111	0.0005590862	0.0432468038	0.0448281481	0.2673883950	0.2032470370	0.0007890949	0.5587103839	0.5600585651	-0.7531741858	0.0034050941	0.0897345543	1        	1
112	0.0003643020	0.0432099910	0.0250022779	0.2582510521	0.2033732850	0.2137030459	0.5298366060	0.7439039538	-0.7600563765	0.0038516521	0.0976070166	1        	1
113	0.0003330379	0.0432531631	0.0242527078	0.2554772720	0.2030071660	0.0007814120	0.5259903090	0.5271047589	-0.7652361393	0.0037474632	0.1017954350	1        	1
114	0.0005455490	0.0432599820	0.0286582580	0.2579134970	0.2031075859	0.0007905981	0.5329393230	0.5342754701	-0.7748705745	0.0034928322	0.1141020060	1        	1
115	0.0003294570	0.0433331199	0.0250833910	0.2656243469	0.2033018600	0.0007835741	0.5373427179	0.5384557489	-0.7767069340	0.0034217834	0.1159089804	1        	1
116	0.0005525290	0.0432714291	0.0221292698	0.2594541591	0.2029700910	0.2139048621	0.5278249490	0.7422823401	-0.7861099839	0.0060818195	0.1279898882	1        	1
117	0.0003150571	0.0432493950	0.0241994839	0.2652752972	0.2030076608	0.0007800101	0.5357318369	0.5368269042	-0.7940186858	0.0091090202	0.1383925676	1        	1
118	0.0005799439	0.0432533091	0.0438494759	0.2593853602	0.2028485718	0.0007804141	0.5493367170	0.5506970750	-0.7998570204	0.0075607300	0.1425597668	1        	1
119	0.0003213261	0.0432894679	0.0432405730	0.2553301021	0.2025652989	0.0007935110	0.5444254419	0.5455402790	-0.8061850071	0.0070784092	0.1495316029	1        	1
120	0.0005077540	0.0433025120	0.0337464490	0.2508287800	0.2021741369	0.2138589232	0.5300518780	0.7444185552	-0.8132866621	0.0082499981	0.1577541828	1        	1
121	0.0003329909	0.0433073852	0.0245566089	0.2555816881	0.2022018048	0.0007790560	0.5256474870	0.5267595339	-0.8223967552	0.0078740120	0.1755967140	1        	1
122	0.0005197888	0.0433149831	0.0241929959	0.2523599761	0.2025565410	0.0007825261	0.5224244960	0.5237268109	-0.8239197135	0.0091876984	0.1764297485	1        	1
123	0.0003284370	0.0433180660	0.0437607090	0.2512153909	0.2019406152	0.0007800788	0.5402347811	0.5413432969	-0.8295502067	0.0134553909	0.1827466488	1        	1
124	0.0005418060	0.0432857480	0.0280012491	0.2613749360	0.2021758680	0.2138233101	0.5348378010	0.7492029171	-0.8394299746	0.0142099857	0.1986442804	1        	1
125	0.0003092890	0.0432515831	0.0233321700	0.2628943829	0.2023611951	0.0007888849	0.5318393311	0.5329375050	-0.8439039588	0.0141398907	0.2036945820	1        	1
126	0.0005192691	0.0432716359	0.0249578990	0.2749787951	0.2021692309	0.0007917350	0.5453775609	0.5466885651	-0.8485340476	0.0152847767	0.2109603882	1        	1
127	0.0003850001	0.0432617979	0.0241845502	0.2632573140	0.2023635230	0.0007834239	0.5330671850	0.5342356090	-0.8579335213	0.0162308216	0.2279727459	1        	1
128	0.0003215631	0.0432685749	0.0252834500	0.2592867960	0.2019103172	0.2138374948	0.5297491380	0.7439081960	-0.8634613156	0.0160412788	0.2337015867	1        	1
129	0.0004742129	0.0432707171	0.0245949270	0.2609450910	0.2016038930	0.0007771119	0.5304146281	0.5316659529	-0.8675763011	0.0163872242	0.2404127121	1        	1
130	0.0003922640	0.0432357611	0.0273738650	0.2761131970	0.2021019231	0.0007782299	0.5488247462	0.5499952401	-0.8762350082	0.0162072182	0.2585847378	1        	1
131	0.0005590550	0.0437060290	0.0250159970	0.2632012041	0.2022674659	0.0007839589	0.5341906960	0.5355337099	-0.8799489737	0.0166203976	0.2626652718	1        	1
132	0.0003338361	0.0432539980	0.0250692270	0.2716082600	0.2023601290	0.2143892539	0.5422916140	0.7570147039	-0.8799400926	0.0163817406	0.2603585720	1        	1
133	0.0005417550	0.0432491510	0.0285869120	0.2638175550	0.2023282859	0.0007988310	0.5379819039	0.5393224899	-0.8906124234	0.0166125298	0.2794555426	1        	1
134	0.0003901331	0.0432231808	0.0246219481	0.2575719240	0.2027235168	0.0008033991	0.5281405698	0.5293341021	-0.8993579149	0.0191500187	0.2958505154	1        	1
135	0.0005143480	0.0432211030	0.0254339159	0.2728798022	0.2033534609	0.0007809650	0.5448882820	0.5461835950	-0.9024977088	0.0196111202	0.2997953892	1        	1
136	0.0003258460	0.0432029059	0.0247063742	0.2528535079	0.2037031741	0.2165053899	0.5244659621	0.7412971980	-0.9096370935	0.0196607113	0.3119940758	1        	1
137	0.0005499709	0.0431752412	0.0251048708	0.2687992661	0.2050624529	0.0007817780	0.5421418310	0.5434735799	-0.9148633480	0.0199754238	0.3211989403	1        	1
138	0.0003272030	0.0431842271	0.0247331150	0.2781200788	0.2051471830	0.0007822590	0.5511846039	0.5522940659	-0.9205377102	0.0191147327	0.3259441853	1        	1
139	0.0005908811	0.0431516529	0.0212442351	0.2617381769	0.2055783200	0.0007833741	0.5317123849	0.5330866401	-0.9269016981	0.0169804096	0.3311314583	1        	1
140	0.0003909040	0.0431665571	0.0305675589	0.2716611510	0.2064339591	0.2201359349	0.5518292261	0.7723560650	-0.9359910488	0.0175797939	0.3453578949	1        	1
141	0.0004998909	0.0432511040	0.0274240940	0.2689280431	0.2071092429	0.0007943751	0.5467124840	0.5480067499	-0.9415550828	0.0188477039	0.3509374857	1        	1
142	0.0003362400	0.0432674838	0.0243578220	0.2746282830	0.2081330731	0.0007816041	0.5503866619	0.5515045060	-0.9508494139	0.0189850330	0.3656667471	1        	1
143	0.0003893580	0.0431558250	0.0243509740	0.2652088241	0.2087305840	0.0007849741	0.5414462071	0.5426205392	-0.9559211135	0.0209634304	0.3756461143	1        	1
144	0.0005158342	0.0431239740	0.0243975930	0.2776203768	0.2091507032	0.2229224020	0.5542926469	0.7777308831	-0.9623563886	0.0227611065	0.3835700750	1        	1
145	0.0009043822	0.0431419560	0.0243665748	0.2776294572	0.2099592059	0.0007881650	0.5550971939	0.5567897412	-0.9678171873	0.0217359066	0.3902837038	1        	1
146	0.0004923579	0.0431100752	0.0286415089	0.2695153209	0.2103450121	0.0007916689	0.5516119171	0.5528959439	-0.9736863971	0.0219638348	0.3996917009	1        	1
147	0.0003247322	0.0431252250	0.0251885578	0.2783078011	0.2113807739	0.0007895071	0.5580023578	0.5591165971	-0.9840663075	0.0212154388	0.4205629826	1        	1
148	0.0005095631	0.0431787809	0.0252379011	0.2691771889	0.2113749490	0.2254274031	0.5489688199	0.7749057862	-0.9854173660	0.0208568573	0.4239903688	1        	1
149	0.0003156501	0.0431802580	0.0255342289	0.2612993610	0.2117721071	0.0007901541	0.5417859550	0.5428917592	-0.9897698164	0.0216798782	0.4350272417	1        	1
150	0.0005033829	0.0431645170	0.0253312690	0.2781661311	0.2125403499	0.0007842460	0.5592022671	0.5604898960	-0.9934672713	0.0214459896	0.4437766075	1        	1
151	0.0003566248	0.0431604711	0.0245608499	0.2660807471	0.2125709620	0.0007910279	0.5463730302	0.5475206829	-0.9969970584	0.0219264030	0.4534920454	1        	1
152	0.0005052050	0.0432028531	0.0215316010	0.2733610719	0.2131651100	0.2271723871	0.5512606360	0.7789382280	-0.9999294281	0.0231945515	0.4643563032	1        	1
153	0.0003135151	0.0431729699	0.0435522911	0.2794620660	0.2132386810	0.0007837310	0.5794260080	0.5805232541	-1.0035786629	0.0221481323	0.4728881121	1        	1
154	0.0005832200	0.0431627070	0.0248426299	0.2717468371	0.2135694700	0.0007886458	0.5533216440	0.5546935098	-1.0081965923	0.0217382908	0.4851865768	1        	1
155	0.0003278852	0.0431782820	0.0246281500	0.2690021938	0.2145155631	0.0007910719	0.5513241889	0.5524431460	-1.0097806454	0.0206174850	0.4928076267	1        	1
156	0.0003250409	0.0431917331	0.0257331100	0.2736373560	0.2145378268	0.2288835822	0.5571000259	0.7863086490	-1.0144572258	0.0217139721	0.5077428818	1        	1
157	0.0004746791	0.0431999839	0.0246806780	0.2820550550	0.2148233179	0.0007871140	0.5647590349	0.5660208280	-1.0165556669	0.0223355293	0.5183796883	1        	1
158	0.0003260430	0.0431913231	0.0254546760	0.2672445199	0.2153093419	0.0007838691	0.5511998609	0.5523097729	-1.0197782516	0.0226032734	0.5349107981	1        	1
159	0.0005588771	0.0431914909	0.0251490390	0.2738319600	0.2156448250	0.0007960550	0.5578173150	0.5591722471	-1.0203802586	0.0219049454	0.5426775217	1        	1
160	0.0003271459	0.0431790741	0.0247230879	0.2742807181	0.2164549790	0.2303314889	0.5586378591	0.7892964939	-1.0215978622	0.0232310295	0.5581541061	1        	1
161	0.0004887509	0.0431947401	0.0281599860	0.2833929749	0.2165632742	0.0008047039	0.5713109751	0.5726044299	-1.0212886333	0.0238549709	0.5688965321	1        	1
