frame	acquisition	preprocessing	tracking	integration	raycasting	rendering	computation	total    	X          	Y          	Z         	tracked   	integrated
23	0.0006817032	0.0457578248	0.0210394710	0.1973791812	0.1848052319	0.0954750010	0.4489817088	0.5451384131	-0.0291479826	-0.0029847622	-0.0025975704	1        	1
24	0.0004265050	0.0432796911	0.0279593819	0.1918627920	0.1851752910	0.0947912799	0.4482771561	0.5434949410	-0.0367721319	-0.0014646053	-0.0031934977	1        	1
25	0.0007125649	0.0467164950	0.0210804162	0.1922485249	0.1851399271	0.0973699510	0.4451853631	0.5432678789	-0.0383723974	-0.0000786781	-0.0039557219	1        	1
26	0.0004227699	0.0453064491	0.0176278169	0.1939063820	0.1855006441	0.0973910890	0.4423412920	0.5401551509	-0.0441527367	-0.0016400814	-0.0030533075	1        	1
27	0.0005827420	0.0450469169	0.0411651179	0.1928743781	0.1856502271	0.0982874529	0.4647366400	0.5636068350	-0.0496141911	-0.0023109913	-0.0052895546	1        	1
28	0.0004398641	0.0433680820	0.0203075919	0.1944456140	0.1861747121	0.0995438478	0.4442960001	0.5442797120	-0.0547004938	-0.0007889271	-0.0056347847	1        	1
29	0.0004302370	0.0464634278	0.0212064590	0.1961505772	0.1866636998	0.1013150341	0.4504841638	0.5522294350	-0.0600750446	-0.0004265308	-0.0083169937	1        	1
30	0.0006313501	0.0455715589	0.0238677000	0.1958347831	0.1867553859	0.1013276880	0.4520294280	0.5539884660	-0.0694530010	-0.0011508465	-0.0063410997	1        	1
31	0.0004611469	0.0483948269	0.0176810732	0.1954950939	0.1874434950	0.1013057930	0.4490144891	0.5507814290	-0.0775060654	-0.0004718304	-0.0082556009	1        	1
32	0.0006908870	0.0478827141	0.0343874020	0.1950931419	0.1877110761	0.1015490529	0.4650743341	0.5673142739	-0.0828195810	-0.0001206398	-0.0104761124	1        	1
33	0.0004788241	0.0440430020	0.0238902159	0.1955930460	0.1889585371	0.1042634421	0.4524848009	0.5572270672	-0.0900087357	-0.0004193783	-0.0107918978	1        	1
34	0.0006594609	0.0454460050	0.0239155551	0.1969747820	0.1895437408	0.1045007661	0.4558800829	0.5610403100	-0.1180161238	-0.0011112690	-0.0111559629	1        	1
35	0.0003790262	0.0447557068	0.0212501131	0.1994764521	0.1888147038	0.1049005720	0.4542969759	0.5595765740	-0.1214754581	-0.0003240108	-0.0138038397	1        	1
36	0.0006709970	0.0450016148	0.0212131971	0.1960904868	0.1890907902	0.1046729099	0.4513960890	0.5567399960	-0.1265966892	0.0005419254	-0.0155514479	1        	1
37	0.0004241830	0.0467768819	0.0176914781	0.1984927619	0.1891772130	0.1048343750	0.4521383350	0.5573968929	-0.1379188299	-0.0014293194	-0.0143218040	1        	1
38	0.0005820999	0.0479121031	0.0177017939	0.1984374940	0.1895739511	0.1053077260	0.4536253421	0.5595151680	-0.1486172676	-0.0021607876	-0.0135711432	1        	1
39	0.0004716250	0.0484259240	0.0203738119	0.1994944471	0.1899208229	0.1071330090	0.4582150059	0.5658196399	-0.1521279812	-0.0029575825	-0.0169794559	1        	1
40	0.0006902530	0.0452655680	0.0282783511	0.1984360330	0.1907799221	0.1082073429	0.4627598741	0.5716574700	-0.1617566347	-0.0045909882	-0.0162603855	1        	1
41	0.0004246579	0.0446511621	0.0282998681	0.1988665138	0.1906317801	0.1102820430	0.4624493241	0.5731560250	-0.1722389460	-0.0057079792	-0.0145390034	1        	1
42	0.0003856050	0.0482627950	0.0169300821	0.1983735231	0.1907609489	0.1091965900	0.4543273491	0.5639095441	-0.1852970123	-0.0042004585	-0.0122995377	1        	1
43	0.0006037490	0.0460846431	0.0212880101	0.1992390070	0.1905676338	0.1106480611	0.4571792940	0.5684311041	-0.1921383142	-0.0037894249	-0.0089744329	1        	1
44	0.0004331409	0.0470234400	0.0213445420	0.2000755551	0.1904113658	0.1102963411	0.4588549030	0.5695843850	-0.1988751888	-0.0043103695	-0.0110759735	1        	1
45	0.0007206409	0.0470171641	0.0204320969	0.1982550111	0.1904688019	0.1101484941	0.4561730740	0.5670422090	-0.2067421675	-0.0023980141	-0.0073618889	1        	1
46	0.0004721961	0.0485841369	0.0204603581	0.1987500070	0.1907126768	0.1082667471	0.4585071788	0.5672461221	-0.2126958370	-0.0018172264	-0.0072638988	1        	1
47	0.0006583640	0.0499720490	0.0178182141	0.1988238059	0.1911077581	0.1102234619	0.4577218271	0.5686036530	-0.2157866955	-0.0035765171	-0.0075595379	1        	1
48	0.0004523310	0.0455433240	0.0213344151	0.1982084890	0.1909412160	0.1105404410	0.4560274440	0.5670202160	-0.2203511000	-0.0038437843	-0.0064829588	1        	1
49	0.0006632819	0.0468941110	0.0213620369	0.1993656962	0.1914830098	0.1113143521	0.4591048539	0.5710824879	-0.2282371521	-0.0026321411	-0.0056756735	1        	1
50	0.0004309709	0.0463707312	0.0213453248	0.1989635921	0.1911134901	0.1118028250	0.4577931382	0.5700269341	-0.2426664829	-0.0029656887	-0.0007635355	1        	1
51	0.0006690959	0.0460987759	0.0213173032	0.1992715080	0.1914460359	0.1123206881	0.4581336230	0.5711234070	-0.2401306629	-0.0030000210	-0.0037456751	1        	1
52	0.0004280601	0.0455109230	0.0248256018	0.1992230990	0.1915792241	0.1145346509	0.4611388480	0.5761015590	-0.2446237803	-0.0026624203	-0.0044888258	1        	1
53	0.0006292050	0.0477410939	0.0251822800	0.1996234690	0.1918315301	0.1126511539	0.4643783730	0.5776587320	-0.2465749979	-0.0050346851	-0.0077358484	1        	1
54	0.0003800690	0.0485863860	0.0240402611	0.1993602209	0.1919488010	0.1128348669	0.4639356690	0.5771506049	-0.2590380907	-0.0066354275	-0.0019574165	1        	1
55	0.0007001972	0.0500678688	0.0284628600	0.1986878170	0.1918708470	0.1154528821	0.4690893928	0.5852424721	-0.2615225315	-0.0060439110	-0.0022735596	1        	1
56	0.0004436062	0.0473324319	0.0169493039	0.1993940440	0.1924438111	0.1149723311	0.4561195909	0.5715355282	-0.2814625502	-0.0054101944	0.0069093704	1        	1
57	0.0004309390	0.0466101989	0.0214375621	0.1989124950	0.1918085099	0.1142350491	0.4587687659	0.5734347540	-0.2863948345	-0.0079278946	0.0075136423	1        	1
58	0.0006851852	0.0446860988	0.0311378550	0.2004697111	0.1919629499	0.1165037220	0.4682566149	0.5854455221	-0.2963447571	-0.0088973045	0.0102869272	1        	1
59	0.0003854330	0.0470165880	0.0214826921	0.2004286239	0.1921159420	0.1153655259	0.4610438461	0.5767948050	-0.3101141453	-0.0064523220	0.0159243345	1        	1
60	0.0006512110	0.0486706640	0.0356598981	0.1983125510	0.1923788770	0.1178467940	0.4750219900	0.5935199950	-0.3129763603	-0.0080792904	0.0140355825	1        	1
61	0.0004684301	0.0470140059	0.0250329589	0.1997617790	0.1932690730	0.1188476658	0.4650778170	0.5843939129	-0.3197162151	-0.0097899437	0.0137981176	1        	1
62	0.0006514729	0.0444973430	0.0206465411	0.2007804960	0.1935620639	0.1221578941	0.4594864440	0.5822958110	-0.3434174061	-0.0093414783	0.0241175890	1        	1
63	0.0003814660	0.0487587510	0.0206778569	0.2004886111	0.1941997029	0.1223122641	0.4641249219	0.5868186520	-0.3521655798	-0.0105447769	0.0252525806	1        	1
64	0.0006135071	0.0450365609	0.0252195380	0.2008885699	0.1945637180	0.1244784440	0.4657083869	0.5908003380	-0.3647583723	-0.0092728138	0.0298191309	1        	1
65	0.0004293560	0.0504813332	0.0198629329	0.2020917381	0.1953540449	0.1273193241	0.4677900490	0.5955387291	-0.3784682751	-0.0094842911	0.0335332155	1        	1
66	0.0006874618	0.0469669581	0.0252401731	0.2033103830	0.1961902268	0.1267840890	0.4717077410	0.5991792919	-0.3892025948	-0.0082263947	0.0355015993	1        	1
67	0.0003801980	0.0473032941	0.0216650560	0.2042100830	0.1965150230	0.1286892220	0.4696934561	0.5987628761	-0.3997895718	-0.0055541992	0.0377253294	1        	1
68	0.0006602390	0.0480136869	0.0217128501	0.2044869950	0.1966246909	0.1302322801	0.4708382229	0.6017307420	-0.4104712009	-0.0057251453	0.0370358229	1        	1
69	0.0004676201	0.0471780971	0.0252647179	0.2050205551	0.1970802629	0.1323248250	0.4745436329	0.6073360781	-0.4197121859	-0.0056250095	0.0415046215	1        	1
70	0.0005828021	0.0488871539	0.0215764071	0.2059591028	0.1971893720	0.1307239551	0.4736120359	0.6049187931	-0.4286412001	-0.0037744045	0.0411400795	1        	1
71	0.0004249860	0.0460781530	0.0216505860	0.2115488560	0.1979176521	0.1320532949	0.4771952471	0.6096735280	-0.4363555908	-0.0032236576	0.0380668640	1        	1
72	0.0004468970	0.0461692200	0.0205547961	0.2451951550	0.1976054090	0.1323285981	0.5095245801	0.6423000752	-0.4522016048	0.0019533634	0.0410078764	1        	1
73	0.0006469889	0.0501286560	0.0311160502	0.2318940798	0.1978157312	0.1316595490	0.5109545172	0.6432610550	-0.4622108936	0.0034115314	0.0426304340	1        	1
74	0.0004631169	0.0484563890	0.0204431461	0.2476717539	0.1984310739	0.1350054441	0.5150023629	0.6504709239	-0.4644373655	0.0052187443	0.0395019054	1        	1
75	0.0005472060	0.0479546590	0.0203697751	0.2321582159	0.1990934319	0.1341051529	0.4995760820	0.6342284409	-0.4664317369	0.0089850426	0.0366908312	1        	1
76	0.0003837908	0.0457096470	0.0246349771	0.2472861249	0.1997193000	0.1338739230	0.5173500490	0.6516077628	-0.4638717175	0.0121173859	0.0285784006	1        	1
77	0.0006544790	0.0447746790	0.0210988719	0.2775329449	0.2002760300	0.1337268671	0.5436825259	0.6780638720	-0.4646033049	0.0125241280	0.0217373371	1        	1
78	0.0004230279	0.0458604721	0.0202431909	0.2478013930	0.2006312748	0.1363860772	0.5145363309	0.6513454360	-0.4627209902	0.0137183666	0.0145387650	1        	1
79	0.0007007939	0.0448336510	0.0210026191	0.2343428000	0.2011668121	0.1364812169	0.5013458822	0.6385278930	-0.4699445963	0.0169982910	0.0124069452	1        	1
80	0.0003788921	0.0454811419	0.0201464961	0.2263513710	0.2012787978	0.1362562652	0.4932578069	0.6298929641	-0.4730747938	0.0198209286	0.0086779594	1        	1
81	0.0005687680	0.0455134481	0.0209647799	0.2256936100	0.2016652550	0.1373864252	0.4938370930	0.6317922862	-0.4844429493	0.0188009739	0.0116634369	1        	1
82	0.0004246179	0.0447694270	0.0208611870	0.2400102969	0.2026403781	0.1387220698	0.5082812891	0.6474279768	-0.4929854870	0.0189812183	0.0111434460	1        	1
83	0.0006621089	0.0459125850	0.0207604121	0.2473820199	0.2024624930	0.1414777790	0.5165175099	0.6586573978	-0.5010085106	0.0208039284	0.0080058575	1        	1
84	0.0003819570	0.0466179161	0.0211343900	0.2543419800	0.2028067869	0.1447728002	0.5249010730	0.6700558302	-0.5134912729	0.0197079182	0.0081973076	1        	1
85	0.0004289842	0.0467208310	0.0205488100	0.2756800558	0.2030211531	0.1444672749	0.5459708499	0.6908671090	-0.5275375843	0.0204753876	0.0085618496	1        	1
86	0.0006420370	0.0461150641	0.0264074751	0.2538477168	0.2027807841	0.1457437270	0.5291510401	0.6755368041	-0.5419399738	0.0213985443	0.0126085281	1        	1
87	0.0004473191	0.0491169540	0.0204274911	0.2725119039	0.2028054809	0.1494341800	0.5448618298	0.6947433290	-0.5523351431	0.0202035904	0.0122237206	1        	1
88	0.0006763781	0.0459557169	0.0204079521	0.2493947919	0.2029810890	0.1515545161	0.5187395499	0.6709704441	-0.5651301146	0.0205097198	0.0125355721	1        	1
89	0.0004519399	0.0455041409	0.0172119481	0.2451615911	0.2030183829	0.1520577071	0.5108960629	0.6634057099	-0.5741354227	0.0206997395	0.0126849413	1        	1
90	0.0005545709	0.0488143589	0.0205451711	0.2577068519	0.2031721440	0.1536682430	0.5302385259	0.6844613398	-0.5817644596	0.0189821720	0.0114548206	1        	1
91	0.0004487380	0.0466712671	0.0202505270	0.2534611269	0.2031569560	0.1560714261	0.5235398770	0.6800600411	-0.5963553190	0.0176134109	0.0144819021	1        	1
92	0.0007149640	0.0464641862	0.0193623418	0.2680718270	0.2034706161	0.1555035999	0.5373689712	0.6935875351	-0.6117584705	0.0196022987	0.0196548700	1        	1
93	0.0004287059	0.0446722610	0.0168274820	0.2641208719	0.2035115971	0.1578909659	0.5291322120	0.6874518839	-0.6159523726	0.0188400745	0.0162546635	1        	1
94	0.0006616460	0.0459526470	0.0234941400	0.2651895499	0.2035896401	0.1591302019	0.5382259770	0.6980178249	-0.6232981682	0.0163381100	0.0157853365	1        	1
95	0.0003847510	0.0468026670	0.0200774421	0.2541200540	0.2037754229	0.1595730982	0.5247755859	0.6847334350	-0.6363868713	0.0174896717	0.0223495960	1        	1
96	0.0006670670	0.0496651549	0.0194876902	0.2679720239	0.2038799350	0.1603425399	0.5410048040	0.7020144109	-0.6467660069	0.0172390938	0.0218949318	1        	1
97	0.0004396860	0.0487521950	0.0192085330	0.2460243450	0.2039948520	0.1614757448	0.5179799250	0.6798953558	-0.6521592736	0.0143146515	0.0237677097	1        	1
98	0.0006955268	0.0486848601	0.0389890610	0.2596082869	0.2042807611	0.1635636969	0.5515629691	0.7158221928	-0.6669219732	0.0136940479	0.0278782845	1        	1
99	0.0004825029	0.0457178892	0.0200059928	0.2527455511	0.2039933910	0.1644120871	0.5224628241	0.6873574140	-0.6731906533	0.0151998997	0.0309835672	1        	1
100	0.0009945841	0.0467671631	0.0224726659	0.2663004661	0.2039815618	0.1636088351	0.5395218569	0.7041252761	-0.6806296110	0.0147006512	0.0350261927	1        	1
101	0.0006950600	0.0447121670	0.0183498079	0.2665284979	0.2043660861	0.1639899421	0.5339565589	0.6986415610	-0.6896275282	0.0130457878	0.0410113335	1        	1
102	0.0003842339	0.0452855921	0.0199270120	0.2660816619	0.2038709931	0.1694106779	0.5351652591	0.7049601709	-0.6936702132	0.0115759373	0.0426388979	1        	1
103	0.0006490119	0.0480780480	0.0198990479	0.2438314010	0.2036885370	0.1678411190	0.5154970339	0.6839871649	-0.7041432858	0.0108642578	0.0492376089	1        	1
104	0.0003820141	0.0458210290	0.0198909019	0.2524047901	0.2038137270	0.1683803909	0.5219304480	0.6906928529	-0.7166713476	0.0091233253	0.0620412827	1        	1
105	0.0006820541	0.0454673860	0.0165791980	0.2684549680	0.2037881350	0.1708500581	0.5342896869	0.7058217991	-0.7193892002	0.0089623928	0.0638402700	1        	1
106	0.0004871320	0.0477271162	0.0222477268	0.2633145270	0.2038967330	0.1723610251	0.5371861029	0.7100342601	-0.7260773778	0.0097546577	0.0688911676	1        	1
107	0.0006741399	0.0476328321	0.0190191159	0.2513568441	0.2037738040	0.1699483409	0.5217825961	0.6924050769	-0.7264974713	0.0064857006	0.0652053356	1        	1
108	0.0003810041	0.0463219730	0.0230518980	0.2699361781	0.2043072020	0.1720020589	0.5436172511	0.7160003141	-0.7366107702	0.0051534176	0.0736327171	1        	1
109	0.0007146511	0.0483691781	0.0222114930	0.2680857328	0.2039161751	0.1750853071	0.5425825790	0.7183825371	-0.7378147840	0.0053215027	0.0747308731	1        	1
110	0.0004367109	0.0441073051	0.0193190370	0.2674820649	0.2038562950	0.1750511830	0.5347647020	0.7102525958	-0.7468816042	0.0046408176	0.0830572844	1        	1
111	0.0005793010	0.0490629440	0.0390277489	0.2684789840	0.2036828860	0.1761545602	0.5602525629	0.7369864241	-0.7531741858	0.0034050941	0.0897345543	1        	1
112	0.0003845370	0.0453844620	0.0196802909	0.2721060081	0.2035772719	0.1790060501	0.5407480330	0.7201386201	-0.7600563765	0.0038516521	0.0976070166	1        	1
113	0.0004306370	0.0454497330	0.0188509610	0.2572128391	0.2035500309	0.1798479089	0.5250635641	0.7053421100	-0.7652361393	0.0037474632	0.1017954350	1        	1
114	0.0006930919	0.0477492290	0.0220501551	0.2685175741	0.2035014408	0.1803959440	0.5418183990	0.7229074349	-0.7748705745	0.0034928322	0.1141020060	1        	1
115	0.0004726830	0.0463207099	0.0195886821	0.2726686141	0.2035944299	0.1834425910	0.5421724359	0.7260877099	-0.7767069340	0.0034217834	0.1159089804	1        	1
116	0.0006638570	0.0482375270	0.0163788940	0.2669154669	0.2033209351	0.1846675270	0.5348528230	0.7201842070	-0.7861099839	0.0060818195	0.1279898882	1        	1
117	0.0004311700	0.0481885260	0.0187445101	0.2681456099	0.2033204951	0.1835358709	0.5383991410	0.7223661819	-0.7940186858	0.0091090202	0.1383925676	1        	1
118	0.0006773090	0.0468008460	0.0379535500	0.2536547480	0.2031260729	0.1845449330	0.5415352168	0.7267574589	-0.7998570204	0.0075607300	0.1425597668	1        	1
119	0.0004277490	0.0486510990	0.0379189639	0.2732449851	0.2032174459	0.1846642049	0.5630324939	0.7481244479	-0.8061850071	0.0070784092	0.1495316029	1        	1
120	0.0006778059	0.0441805902	0.0283688419	0.2529015250	0.2025563109	0.1856503312	0.5280072680	0.7143354050	-0.8132866621	0.0082499981	0.1577541828	1        	1
121	0.0004321460	0.0473154830	0.0187117469	0.2485755661	0.2025418840	0.1885881040	0.5171446800	0.7061649300	-0.8223967552	0.0078740120	0.1755967140	1        	1
122	0.0006630260	0.0491898649	0.0186879509	0.2654633182	0.2031777648	0.1874490441	0.5365188988	0.7246309689	-0.8239197135	0.0091876984	0.1764297485	1        	1
123	0.0004440460	0.0467855430	0.0385014850	0.2716738591	0.2023113391	0.1898522079	0.5592722262	0.7495684801	-0.8295502067	0.0134553909	0.1827466488	1        	1
124	0.0006935471	0.0468214909	0.0226164071	0.2516372290	0.2026246050	0.1917260610	0.5236997320	0.7161193402	-0.8394299746	0.0142099857	0.1986442804	1        	1
125	0.0004874119	0.0489423051	0.0178615120	0.2504547059	0.2024853181	0.1902716020	0.5197438411	0.7105028550	-0.8439039588	0.0141398907	0.2036945820	1        	1
126	0.0006992780	0.0485107990	0.0194340821	0.2774201010	0.2024989231	0.1909679389	0.5478639051	0.7395311219	-0.8485340476	0.0152847767	0.2109603882	1        	1
127	0.0004433461	0.0488602549	0.0186088642	0.2572560399	0.2023138739	0.1926489261	0.5270390329	0.7201313050	-0.8579335213	0.0162308216	0.2279727459	1        	1
128	0.0003831461	0.0489568480	0.0193759780	0.2483790109	0.2022697111	0.1951245400	0.5189815480	0.7144892341	-0.8634613156	0.0160412788	0.2337015867	1        	1
129	0.0006462559	0.0462536912	0.0186190258	0.2526712350	0.2020455990	0.1942270580	0.5195895510	0.7144628649	-0.8675763011	0.0163872242	0.2404127121	1        	1
130	0.0003824949	0.0490956171	0.0217421330	0.2533942589	0.2023329681	0.1983442479	0.5265649771	0.7252917199	-0.8762350082	0.0162072182	0.2585847378	1        	1
131	0.0007246151	0.0462863948	0.0192895811	0.2558684458	0.2026833941	0.1971546290	0.5241278159	0.7220070600	-0.8799489737	0.0166203976	0.2626652718	1        	1
132	0.0003864511	0.0453441408	0.0193319351	0.2512313609	0.2025155709	0.2001660040	0.5184230078	0.7189754630	-0.8799400926	0.0163817406	0.2603585720	1        	1
133	0.0006788869	0.0457319710	0.0224698200	0.2533957630	0.2029733330	0.1997324480	0.5245708870	0.7249822218	-0.8906124234	0.0166125298	0.2794555426	1        	1
134	0.0004267560	0.0484652629	0.0184638661	0.2536694061	0.2031963419	0.2022869731	0.5237948769	0.7265086060	-0.8993579149	0.0191500187	0.2958505154	1        	1
135	0.0006626670	0.0448338261	0.0192586160	0.2488660500	0.2037488830	0.2046820289	0.5167073752	0.7220520710	-0.9024977088	0.0196111202	0.2997953892	1        	1
136	0.0003833990	0.0489842680	0.0184912430	0.2567151370	0.2041601960	0.2042733971	0.5283508440	0.7330076401	-0.9096370935	0.0196607113	0.3119940758	1        	1
137	0.0005742651	0.0473229100	0.0191847419	0.2563858980	0.2052038419	0.2064892640	0.5280973918	0.7351609210	-0.9148633480	0.0199754238	0.3211989403	1        	1
138	0.0004616771	0.0446197509	0.0184180550	0.2620412069	0.2054660951	0.2098948720	0.5305451080	0.7409016571	-0.9205377102	0.0191147327	0.3259441853	1        	1
139	0.0006678479	0.0444120832	0.0152889839	0.2643001950	0.2060526209	0.2107967960	0.5300538831	0.7415185270	-0.9269016981	0.0169804096	0.3311314583	1        	1
140	0.0004276170	0.0486526131	0.0245922729	0.2595913140	0.2068722800	0.2129776420	0.5397084800	0.7531137390	-0.9359910488	0.0175797939	0.3453578949	1        	1
141	0.0006996882	0.0468402170	0.0214714159	0.2650277610	0.2075842861	0.2162320260	0.5409236799	0.7578553942	-0.9415550828	0.0188477039	0.3509374857	1        	1
142	0.0004300300	0.0480817670	0.0183314430	0.2573809661	0.2081784329	0.2168452390	0.5319726090	0.7492478781	-0.9508494139	0.0189850330	0.3656667471	1        	1
143	0.0003856721	0.0484037509	0.0188474690	0.2603327821	0.2091071189	0.2185917941	0.5366911208	0.7556685871	-0.9559211135	0.0209634304	0.3756461143	1        	1
144	0.0005315661	0.0451846169	0.0182781511	0.2586005260	0.2096050030	0.2187964891	0.5316682970	0.7509963522	-0.9623563886	0.0227611065	0.3835700750	1        	1
145	0.0004237019	0.0500905521	0.0182784330	0.2606833021	0.2101925400	0.2205383820	0.5392448271	0.7602069110	-0.9678171873	0.0217359066	0.3902837038	1        	1
146	0.0007272512	0.0444906589	0.0221308849	0.2652354890	0.2107989751	0.2231955121	0.5426560079	0.7665787712	-0.9736863971	0.0219638348	0.3996917009	1        	1
147	0.0003830951	0.0465419819	0.0189745321	0.2621023050	0.2113080679	0.2245465871	0.5389268869	0.7638565691	-0.9840663075	0.0212154388	0.4205629826	1        	1
148	0.0005622820	0.0441200710	0.0189734779	0.2675371470	0.2118258281	0.2257324508	0.5424565240	0.7687512569	-0.9854173660	0.0208568573	0.4239903688	1        	1
149	0.0004435631	0.0450187200	0.0189523911	0.2663341288	0.2124754300	0.2261811111	0.5427806699	0.7694053440	-0.9897698164	0.0216798782	0.4350272417	1        	1
150	0.0005790128	0.0452127501	0.0189732071	0.2688689670	0.2126195380	0.2293183170	0.5456744621	0.7755717919	-0.9934672713	0.0214459896	0.4437766075	1        	1
151	0.0004354739	0.0476240180	0.0181558731	0.2699245480	0.2129979490	0.2298200831	0.5487023881	0.7789579451	-0.9969970584	0.0219264030	0.4534920454	1        	1
152	0.0006693362	0.0480272309	0.0150404819	0.2738632041	0.2133985471	0.2314229188	0.5503294640	0.7824217191	-0.9999294281	0.0231945515	0.4643563032	1        	1
153	0.0003841349	0.0468559831	0.0366760888	0.2726755331	0.2140591040	0.2329999111	0.5702667090	0.8036507550	-1.0035786629	0.0221481323	0.4728881121	1        	1
154	0.0006568069	0.0447463661	0.0181431510	0.2749944220	0.2139839060	0.2329146492	0.5518678450	0.7854393010	-1.0081965923	0.0217382908	0.4851865768	1        	1
155	0.0004746630	0.0472060770	0.0181016810	0.2723826270	0.2145112900	0.2353312711	0.5522016750	0.7880076091	-1.0097806454	0.0206174850	0.4928076267	1        	1
156	0.0004533350	0.0482560641	0.0188316430	0.2783518210	0.2150032269	0.2378244591	0.5604427550	0.7987205491	-1.0144572258	0.0217139721	0.5077428818	1        	1
157	0.0006248818	0.0488181440	0.0180826222	0.2794378458	0.2153006450	0.2362518990	0.5616392570	0.7985160379	-1.0165556669	0.0223355293	0.5183796883	1        	1
158	0.0003860269	0.0441395740	0.0188057709	0.2669169600	0.2162416410	0.2392279541	0.5461039459	0.7857179269	-1.0197782516	0.0226032734	0.5349107981	1        	1
159	0.0006577799	0.0465069171	0.0180296949	0.2774780700	0.2161001679	0.2416321100	0.5581148500	0.8004047398	-1.0203802586	0.0219049454	0.5426775217	1        	1
160	0.0004330371	0.0463699088	0.0179785320	0.2796141421	0.2165651158	0.2421449281	0.5605276988	0.8031056640	-1.0215978622	0.0232310295	0.5581541061	1        	1
161	0.0006276560	0.0450593941	0.0210397600	0.2747235300	0.2170169929	0.2455875571	0.5578396770	0.8040548901	-1.0212886333	0.0238549709	0.5688965321	1        	1
