frame	acquisition	preprocessing	tracking	integration	raycasting	rendering	computation	total    	X          	Y          	Z         	tracked   	integrated
15	0.0006035811	0.0470881718	0.0178316680	0.1923234181	0.1187847930	0.0015256801	0.3760280509	0.3781573121	-0.0133172274	0.0020396709	0.0015349388	1        	1
16	0.0004003311	0.0431355049	0.0225979111	0.1897474730	0.1180080120	0.1896687909	0.3734889010	0.5635580230	-0.0121377707	0.0004096031	0.0004670620	1        	1
17	0.0004685048	0.0404510770	0.0260792400	0.1893698331	0.1176751319	0.0015233301	0.3735752821	0.3755671170	-0.0147659779	-0.0012848377	-0.0010547638	1        	1
18	0.0003975790	0.0491168110	0.0213898970	0.1975030359	0.1202841690	0.0009507702	0.3882939129	0.3896422621	-0.0160404444	-0.0010712147	-0.0000127554	1        	1
19	0.0004878750	0.0424486401	0.0240726101	0.1915133789	0.1206041879	0.0009462060	0.3786388170	0.3800728980	-0.0175899267	-0.0009217262	-0.0004413128	1        	1
20	0.0003429581	0.0427347289	0.0267399121	0.1934323618	0.1198889280	0.1930519990	0.3827959308	0.5761908880	-0.0207782984	-0.0021896362	-0.0008232594	1        	1
21	0.0005244100	0.0413443760	0.0269883689	0.1914546210	0.1211777630	0.0009517421	0.3809651290	0.3824412811	-0.0236852169	-0.0012738705	-0.0004744530	1        	1
22	0.0003377590	0.0436445039	0.0302589529	0.1943939182	0.1202025190	0.0015744460	0.3884998939	0.3904120990	-0.0296031237	-0.0021114349	-0.0009411573	1        	1
23	0.0006377229	0.0507016890	0.0214798620	0.2013454491	0.1216395460	0.0015152900	0.3951665461	0.3973195590	-0.0291488171	-0.0029838085	-0.0025978088	1        	1
24	0.0004085321	0.0470651470	0.0280909250	0.1904789840	0.1208792210	0.1918028761	0.3865142770	0.5787256851	-0.0367723703	-0.0014641285	-0.0031937361	1        	1
25	0.0005607752	0.0420117520	0.0210199810	0.1931487399	0.1235668790	0.0015580910	0.3797473519	0.3818662181	-0.0383725166	-0.0000779629	-0.0039558411	1        	1
26	0.0004116599	0.0470127850	0.0175748181	0.1930203219	0.1246272451	0.0009375399	0.3822351701	0.3835843699	-0.0441523790	-0.0016400814	-0.0030534267	1        	1
27	0.0005133620	0.0434377159	0.0206750080	0.1952492720	0.1237485330	0.0015828032	0.3831105288	0.3852066940	-0.0496140718	-0.0023100376	-0.0052896738	1        	1
28	0.0003993770	0.0477809180	0.0207137940	0.1965852231	0.1266121580	0.1924895309	0.3916920931	0.5845810010	-0.0546830893	-0.0007932186	-0.0056347847	1        	1
29	0.0003129940	0.0425113081	0.0211497031	0.1950471578	0.1265438702	0.0015711519	0.3852520392	0.3871361851	-0.0600690842	-0.0004267693	-0.0083172321	1        	1
30	0.0006367508	0.0468705171	0.0272126000	0.1967559520	0.1241797351	0.0015619011	0.3950188041	0.3972174560	-0.0694810152	-0.0011460781	-0.0063405037	1        	1
31	0.0004101950	0.0484857510	0.0180543999	0.2013039682	0.1258188039	0.0015217750	0.3936629230	0.3955948930	-0.0775009394	-0.0004744530	-0.0082561970	1        	1
32	0.0006083511	0.0453844268	0.0350897631	0.1987545590	0.1268786679	0.1996013601	0.4061074168	0.6063171281	-0.0828291178	-0.0001137257	-0.0104734898	1        	1
33	0.0003328780	0.0426621761	0.0246551249	0.1961870831	0.1305303960	0.0015661840	0.3940347801	0.3959338421	-0.0901193619	-0.0004119873	-0.0107917786	1        	1
34	0.0006345441	0.0494734461	0.0244106608	0.1960904312	0.1317472500	0.0015609548	0.4017217881	0.4039172870	-0.1180280447	-0.0011112690	-0.0111559629	1        	1
35	0.0004086189	0.0474620080	0.0217676130	0.1977639531	0.1310437459	0.0009482191	0.3980373200	0.3993941580	-0.1214863062	-0.0003223419	-0.0138057470	1        	1
36	0.0005009030	0.0458730231	0.0217160110	0.1987899260	0.1318283391	0.1969391790	0.3982072992	0.5956473812	-0.1265964508	0.0005419254	-0.0155513287	1        	1
37	0.0003470860	0.0426443270	0.0177108571	0.1983826230	0.1343986120	0.0015624159	0.3931364191	0.3950459210	-0.1379135847	-0.0014290810	-0.0143221617	1        	1
38	0.0006371669	0.0472171260	0.0181090590	0.1983108872	0.1340606150	0.0009426689	0.3976976871	0.3992775229	-0.1486209631	-0.0021603107	-0.0135712624	1        	1
39	0.0003346310	0.0459663270	0.0208842990	0.2001219420	0.1341346132	0.0015741889	0.4011071811	0.4030160010	-0.1521446705	-0.0029489994	-0.0169776678	1        	1
40	0.0006183640	0.0460997468	0.0289706851	0.2073849330	0.1346645651	0.2021977599	0.4171199300	0.6199360539	-0.1617605686	-0.0045905113	-0.0162595510	1        	1
41	0.0003138050	0.0429804490	0.0290117229	0.2003630220	0.1393953210	0.0009340709	0.4117505150	0.4129983908	-0.1722579002	-0.0057070255	-0.0145387650	1        	1
42	0.0003399809	0.0483645680	0.0182138290	0.2015218481	0.1370571060	0.0015699719	0.4051573512	0.4070673040	-0.1853083372	-0.0041987896	-0.0122997761	1        	1
43	0.0006139369	0.0462127109	0.0212864340	0.1990270971	0.1374413311	0.0015508090	0.4039675731	0.4061323190	-0.1921561956	-0.0037875175	-0.0089751482	1        	1
44	0.0004356159	0.0483878402	0.0218436189	0.1991386269	0.1369785850	0.1998951160	0.4063486711	0.6066794030	-0.1988848448	-0.0043087006	-0.0110763311	1        	1
45	0.0004691160	0.0430397401	0.0209031289	0.2010274262	0.1370544608	0.0009285861	0.4020247560	0.4034224581	-0.2067209482	-0.0024006367	-0.0073622465	1        	1
46	0.0003509622	0.0467577020	0.0209139239	0.2034468821	0.1404691068	0.0009300411	0.4115876148	0.4128686180	-0.2126940489	-0.0018153191	-0.0072638988	1        	1
47	0.0005195520	0.0452050739	0.0182542591	0.1981998649	0.1407094940	0.0009074551	0.4023686920	0.4037956991	-0.2157870531	-0.0035767555	-0.0075597763	1        	1
48	0.0003371350	0.0484014540	0.0218387949	0.2042381749	0.1394303050	0.1977142622	0.4139087289	0.6119601261	-0.2203533649	-0.0038452148	-0.0064828396	1        	1
49	0.0005153120	0.0429840090	0.0210443460	0.1983789790	0.1415885789	0.0009174151	0.4039959130	0.4054286401	-0.2282546759	-0.0026299953	-0.0056754351	1        	1
50	0.0003453600	0.0440579772	0.0218378110	0.1986748220	0.1417902780	0.0009063228	0.4063608882	0.4076125710	-0.2426787615	-0.0029649734	-0.0007641315	1        	1
51	0.0005468649	0.0455939020	0.0254184392	0.2040588160	0.1406980089	0.0015129200	0.4157691661	0.4178289510	-0.2401401997	-0.0029981136	-0.0037455559	1        	1
52	0.0004368639	0.0480813130	0.0217832150	0.2043225032	0.1405923150	0.1941405239	0.4147793462	0.6093567340	-0.2446326017	-0.0026588440	-0.0044900179	1        	1
53	0.0004852731	0.0428000479	0.0213543281	0.2041367181	0.1425855169	0.0015815590	0.4108766110	0.4129434431	-0.2465713024	-0.0050332546	-0.0077357292	1        	1
54	0.0003955541	0.0468374488	0.0240195091	0.2008814381	0.1438566430	0.0015190078	0.4155950390	0.4175096010	-0.2590373755	-0.0066339970	-0.0019580126	1        	1
55	0.0007078371	0.0480089330	0.0354991360	0.1996317790	0.1440200622	0.0015823690	0.4271599101	0.4294501161	-0.2615272999	-0.0060527325	-0.0022748709	1        	1
56	0.0003983660	0.0483517200	0.0179264999	0.1988238930	0.1456086780	0.1989258670	0.4107107909	0.6100350239	-0.2814546824	-0.0054085255	0.0069100857	1        	1
57	0.0003154948	0.0428859331	0.0214310000	0.1987604371	0.1442070939	0.0015771361	0.4072844640	0.4091770949	-0.2863992453	-0.0079278946	0.0075138807	1        	1
58	0.0006185230	0.0487300479	0.0242401650	0.2007916512	0.1452940779	0.0015643470	0.4190559420	0.4212388119	-0.2963490486	-0.0088973045	0.0102872849	1        	1
59	0.0004729161	0.0480155570	0.0287589079	0.2013910599	0.1453218861	0.0015775340	0.4234874109	0.4255378610	-0.3100844622	-0.0064513683	0.0159261227	1        	1
60	0.0006081511	0.0450404491	0.0287214238	0.2032133872	0.1463745430	0.1997983160	0.4233498031	0.6237562702	-0.3129856586	-0.0080749989	0.0140372515	1        	1
61	0.0003110422	0.0429541029	0.0277119591	0.2016616340	0.1500367539	0.0008995351	0.4223644498	0.4235750271	-0.3196743727	-0.0097908974	0.0137988329	1        	1
62	0.0005089538	0.0453261530	0.0212192500	0.2007292090	0.1510844911	0.0015818349	0.4183591031	0.4204498918	-0.3434140682	-0.0093400478	0.0241187811	1        	1
63	0.0003952940	0.0464330660	0.0206956011	0.2021930888	0.1525843870	0.0015324920	0.4219061430	0.4238339290	-0.3521749973	-0.0105440617	0.0252535343	1        	1
64	0.0006136689	0.0495616989	0.0254023070	0.2060459601	0.1554265278	0.1972965412	0.4364364939	0.6343467040	-0.3647670746	-0.0092740059	0.0298194885	1        	1
65	0.0003157649	0.0430792100	0.0216325880	0.2016611211	0.1568248749	0.0015668601	0.4231977940	0.4250804191	-0.3784760237	-0.0094835758	0.0335345268	1        	1
66	0.0006392850	0.0498989769	0.0254012011	0.2044163740	0.1595630739	0.0015820670	0.4392796259	0.4415009778	-0.3892031908	-0.0082249641	0.0355038643	1        	1
67	0.0003965611	0.0491377569	0.0217961320	0.2079904631	0.1627908719	0.0015114171	0.4417152239	0.4436232022	-0.3997997046	-0.0055499077	0.0377278328	1        	1
68	0.0006320700	0.0470938741	0.0218158190	0.2043906199	0.1616018000	0.2054573072	0.4349021129	0.6409914901	-0.4104808569	-0.0057237148	0.0370370150	1        	1
69	0.0003133081	0.0432430659	0.0252669321	0.2093633849	0.1624131801	0.0009266189	0.4402865630	0.4415264900	-0.4197179079	-0.0056235790	0.0415060520	1        	1
70	0.0005361671	0.0443331380	0.0216701638	0.2083799122	0.1626001990	0.0015448788	0.4369834131	0.4390644589	-0.4286428690	-0.0037727356	0.0411415100	1        	1
71	0.0004101640	0.0463979309	0.0216404591	0.2081528420	0.1619197999	0.0015535271	0.4381110319	0.4400747230	-0.4363617897	-0.0032222271	0.0380681753	1        	1
72	0.0004081351	0.0463991771	0.0206614679	0.2133136971	0.1618227009	0.2077699939	0.4421970430	0.6503751720	-0.4522068501	0.0019547939	0.0410093069	1        	1
73	0.0004676590	0.0432927760	0.0310590609	0.2136962831	0.1617253590	0.0015457650	0.4497734790	0.4517869030	-0.4622031450	0.0034165382	0.0426321030	1        	1
74	0.0003983891	0.0505050919	0.0214477209	0.2139166880	0.1641140680	0.0015416772	0.4499835689	0.4519236351	-0.4644404650	0.0052208900	0.0395025015	1        	1
75	0.0006067769	0.0492830221	0.0204597891	0.2179363149	0.1644121900	0.0008932031	0.4520913160	0.4535912960	-0.4664363861	0.0089864731	0.0366915464	1        	1
76	0.0003484460	0.0458778699	0.0247657911	0.2153158200	0.1649629630	0.2122607531	0.4509224440	0.6635316431	-0.4638760090	0.0121183395	0.0285791159	1        	1
77	0.0004744900	0.0431121960	0.0210870299	0.2176550990	0.1657853969	0.0014553331	0.4476397219	0.4495695450	-0.4646043777	0.0125253201	0.0217378139	1        	1
78	0.0003952510	0.0455921632	0.0203375230	0.2227929719	0.1660680261	0.0014933180	0.4547906842	0.4566792531	-0.4627242088	0.0137209892	0.0145395994	1        	1
79	0.0006330681	0.0470742199	0.0211171820	0.2215415749	0.1676429622	0.0014609930	0.4573759390	0.4594700001	-0.4699486494	0.0170001984	0.0124081373	1        	1
80	0.0003948160	0.0473050899	0.0202337699	0.2238403191	0.1670752061	0.2110081229	0.4584543849	0.6698573239	-0.4730845690	0.0198230743	0.0086791515	1        	1
81	0.0004818412	0.0429090119	0.0209422370	0.2262463700	0.1692975841	0.0014268840	0.4593952030	0.4613039282	-0.4844481945	0.0188026428	0.0116643906	1        	1
82	0.0003990771	0.0520591610	0.0209562569	0.2249080872	0.1692564290	0.0014727679	0.4671799340	0.4690517790	-0.4929910898	0.0189831257	0.0111446381	1        	1
83	0.0006407131	0.0470442718	0.0208711650	0.2303723621	0.1732091859	0.0014290770	0.4714969848	0.4735667750	-0.5010201931	0.0208048820	0.0080070496	1        	1
84	0.0003954270	0.0453367541	0.0241720569	0.2332312530	0.1749708122	0.2121139129	0.4777108761	0.6902202161	-0.5134602785	0.0197100639	0.0082005262	1        	1
85	0.0003141190	0.0429947269	0.0238986032	0.2272447408	0.1750116020	0.0014475521	0.4691496729	0.4709113440	-0.5275518894	0.0204756260	0.0085635185	1        	1
86	0.0006170291	0.0503117898	0.0230363922	0.2354916539	0.1773005889	0.0008643751	0.4861404249	0.4876218291	-0.5419399738	0.0213983059	0.0126110315	1        	1
87	0.0003388890	0.0441922210	0.0205465141	0.2339899070	0.1790329861	0.0008625139	0.4777616281	0.4789630310	-0.5523346663	0.0202047825	0.0122259855	1        	1
88	0.0004807780	0.0448858619	0.0207501850	0.2323392481	0.1796328200	0.2139772919	0.4776081149	0.6920661849	-0.5651276112	0.0205118656	0.0125373602	1        	1
89	0.0003128839	0.0430424090	0.0169861331	0.2337836141	0.1811263498	0.0013725820	0.4749385060	0.4766239719	-0.5741343498	0.0206990242	0.0126866102	1        	1
90	0.0006085841	0.0470301739	0.0203940810	0.2303902449	0.1842524891	0.0008485899	0.4820669889	0.4835241630	-0.5817656517	0.0189833641	0.0114566088	1        	1
91	0.0003376328	0.0437945242	0.0201952020	0.2361584050	0.1847578329	0.0013815272	0.4849059640	0.4866251240	-0.5963577032	0.0176143646	0.0144835711	1        	1
92	0.0006156990	0.0469631101	0.0201966439	0.2345037139	0.1846057530	0.2165360670	0.4862692209	0.7034209869	-0.6117604971	0.0196032524	0.0196561813	1        	1
93	0.0003390091	0.0431443979	0.0168109040	0.2365397420	0.1854693720	0.0013623051	0.4819644159	0.4836657301	-0.6159542799	0.0188407898	0.0162562132	1        	1
94	0.0006885352	0.0484705009	0.0234565150	0.2373308339	0.1871380040	0.0014230472	0.4963958538	0.4985074361	-0.6233006716	0.0163393021	0.0157871246	1        	1
95	0.0003951578	0.0493760922	0.0201959389	0.2369720710	0.1883561050	0.0008529681	0.4949002070	0.4961483330	-0.6363891363	0.0174899101	0.0223510265	1        	1
96	0.0005096612	0.0443403439	0.0193155711	0.2485102629	0.1913001370	0.2179436421	0.5034663149	0.7219196181	-0.6467688680	0.0172402859	0.0218964815	1        	1
97	0.0003126101	0.0437054199	0.0191841021	0.2342591099	0.1916645430	0.0008501981	0.4888131749	0.4899759830	-0.6521632671	0.0143153667	0.0237690210	1        	1
98	0.0005132121	0.0486975911	0.0391810180	0.2366374498	0.1925965210	0.0013646542	0.5171125799	0.5189904461	-0.6669223905	0.0136947632	0.0278793573	1        	1
99	0.0003978470	0.0509032940	0.0199795361	0.2347824399	0.1946078320	0.0014153691	0.5002731020	0.5020863181	-0.6731934547	0.0152013302	0.0309845209	1        	1
100	0.0004016790	0.0497465550	0.0225639280	0.2442713981	0.1934059430	0.2187988430	0.5099878241	0.7291883461	-0.6806308627	0.0147013664	0.0350277424	1        	1
101	0.0005353210	0.0432556481	0.0183055080	0.2378357721	0.1933380920	0.0014221291	0.4927350201	0.4946924702	-0.6896266937	0.0130472183	0.0410127640	1        	1
102	0.0004014419	0.0476449411	0.0200254929	0.2393106131	0.1958399639	0.0014221130	0.5028210110	0.5046445660	-0.6936712861	0.0115776062	0.0426399708	1        	1
103	0.0006062051	0.0450404480	0.0200356960	0.2357005239	0.1956674031	0.0008534640	0.4964440709	0.4979037400	-0.7041416764	0.0108652115	0.0492390394	1        	1
104	0.0003380619	0.0449414081	0.0199707539	0.2383752351	0.1964164218	0.2209263381	0.4997038189	0.7209682190	-0.7166533470	0.0091288090	0.0620430708	1        	1
105	0.0004693191	0.0433000200	0.0165947080	0.2414747099	0.1979340829	0.0008172211	0.4993035209	0.5005900611	-0.7193868756	0.0089626312	0.0638417006	1        	1
106	0.0003537291	0.0440681500	0.0257317959	0.2381034910	0.1973362179	0.0008464982	0.5052396548	0.5064398821	-0.7260724902	0.0097558498	0.0688927174	1        	1
107	0.0005011810	0.0454625550	0.0183208459	0.2420413301	0.1996297389	0.0013997240	0.5054544699	0.5073553750	-0.7264957428	0.0064868927	0.0652071238	1        	1
108	0.0004422730	0.0490356151	0.0230400739	0.2408717901	0.2011645690	0.2213164200	0.5141120481	0.7358707411	-0.7366253734	0.0051519871	0.0736337900	1        	1
109	0.0005624271	0.0432800490	0.0221916819	0.2416366502	0.2021223488	0.0014023271	0.5092307299	0.5111954841	-0.7378149629	0.0053226948	0.0747324228	1        	1
110	0.0004079519	0.0448310270	0.0193805881	0.2486966520	0.2019563050	0.0014037050	0.5148645721	0.5166762290	-0.7468776703	0.0046415329	0.0830582380	1        	1
111	0.0006373290	0.0464449511	0.0234649971	0.2451585999	0.2053613050	0.0014166890	0.5204298531	0.5224838711	-0.7531600595	0.0034058094	0.0897361040	1        	1
112	0.0003980440	0.0452735501	0.0233558060	0.2464951228	0.2041713651	0.2209326709	0.5192958440	0.7406265589	-0.7600362897	0.0038497448	0.0976066589	1        	1
113	0.0003621322	0.0436156299	0.0188282791	0.2483219530	0.2054722060	0.0014020118	0.5162380680	0.5180022120	-0.7652552724	0.0037534237	0.1017949581	1        	1
114	0.0006174301	0.0458091011	0.0220594129	0.2519111300	0.2086876710	0.0013595801	0.5284673150	0.5304443252	-0.7748592496	0.0034954548	0.1141021252	1        	1
115	0.0003965790	0.0457089690	0.0200618631	0.2458214650	0.2096807519	0.0013569619	0.5212730491	0.5230265900	-0.7767217159	0.0034215450	0.1159104109	1        	1
116	0.0006293810	0.0492335509	0.0167685540	0.2426112271	0.2123112879	0.2187361200	0.5209246199	0.7402901209	-0.7861127853	0.0060844421	0.1279911995	1        	1
117	0.0003476189	0.0433377749	0.0187545551	0.2474890698	0.2129056321	0.0014103749	0.5224870320	0.5242450258	-0.7940250635	0.0091145039	0.1383936405	1        	1
118	0.0006117062	0.0467530189	0.0323323731	0.2454129150	0.2132955149	0.0013484431	0.5377938219	0.5397539712	-0.7998567820	0.0075659752	0.1425603628	1        	1
119	0.0004065540	0.0469931331	0.0381310019	0.2452570822	0.2136096498	0.0013815090	0.5439908670	0.5457789300	-0.8061999083	0.0070803165	0.1495321989	1        	1
120	0.0006370682	0.0490724950	0.0291112540	0.2492695488	0.2132086041	0.2183973389	0.5406619019	0.7596963090	-0.8132868409	0.0082583427	0.1577564478	1        	1
121	0.0008945561	0.0434627279	0.0191757099	0.2499481251	0.2138194700	0.0014019560	0.5264060330	0.5287025450	-0.8223870397	0.0078785419	0.1755983829	1        	1
122	0.0006182659	0.0499228099	0.0191456811	0.2487495961	0.2144200439	0.0013443851	0.5322381309	0.5342007820	-0.8239260912	0.0091891289	0.1764299870	1        	1
123	0.0003981311	0.0477597429	0.0386275519	0.2577069220	0.2163997761	0.0013442861	0.5604939929	0.5622364101	-0.8295533061	0.0134575367	0.1827465296	1        	1
124	0.0006324861	0.0463589299	0.0231557051	0.2386108150	0.2173389220	0.2160998120	0.5254643720	0.7421966700	-0.8394434452	0.0142128468	0.1986436844	1        	1
125	0.0003136820	0.0433576400	0.0178548661	0.2425043350	0.2179624499	0.0013835880	0.5216792910	0.5233765610	-0.8439043760	0.0141458511	0.2036943436	1        	1
126	0.0006756049	0.0486042721	0.0190844520	0.2528158731	0.2195970758	0.0013455870	0.5401016730	0.5421228649	-0.8485383391	0.0152893066	0.2109624147	1        	1
127	0.0004081479	0.0476037492	0.0193952678	0.2486518661	0.2205987531	0.0013871549	0.5362496362	0.5380449391	-0.8579366803	0.0162355900	0.2279731035	1        	1
128	0.0003972000	0.0433759070	0.0198610409	0.2534936981	0.2211700280	0.2156010631	0.5379006739	0.7538989370	-0.8634697199	0.0160427094	0.2336997986	1        	1
129	0.0005462791	0.0433707698	0.0185907532	0.2561470889	0.2235038208	0.0013781602	0.5416124328	0.5435368721	-0.8675860167	0.0163919926	0.2404117584	1        	1
130	0.0003952959	0.0488378149	0.0189968920	0.2472661310	0.2220335992	0.0014225228	0.5371344371	0.5389522559	-0.8762372136	0.0162103176	0.2585837841	1        	1
131	0.0006051129	0.0492387670	0.0197387291	0.2526235639	0.2262619671	0.0013960339	0.5478630271	0.5498641739	-0.8799558878	0.0166254044	0.2626643181	1        	1
132	0.0004004650	0.0441546328	0.0197819551	0.2550810780	0.2261103829	0.2153434551	0.5451280489	0.7608719689	-0.8799439073	0.0163850784	0.2603578568	1        	1
133	0.0004862610	0.0433710001	0.0230016501	0.2377501510	0.2276137429	0.0013780340	0.5317365441	0.5336008391	-0.8906175494	0.0166189671	0.2794561386	1        	1
134	0.0004104499	0.0469948759	0.0184498741	0.2526069339	0.2283276559	0.0013885282	0.5463793399	0.5481783180	-0.8993678093	0.0191543102	0.2958488464	1        	1
135	0.0006201409	0.0483504562	0.0192305848	0.2489780081	0.2330043339	0.0013668842	0.5495633830	0.5515504081	-0.9025079012	0.0196170807	0.2997952700	1        	1
136	0.0004084720	0.0469772199	0.0188201291	0.2490674038	0.2327710742	0.2208920340	0.5476358270	0.7689363330	-0.9096422195	0.0196652412	0.3119941950	1        	1
137	0.0005553390	0.0432487060	0.0191888909	0.2510097439	0.2352119291	0.0014192641	0.5486592699	0.5506338731	-0.9148686528	0.0199785233	0.3211989403	1        	1
138	0.0003929969	0.0470888030	0.0196125759	0.2536807880	0.2358220720	0.0013762042	0.5562042389	0.5579734400	-0.9205460548	0.0191190243	0.3259447813	1        	1
139	0.0006428889	0.0443430080	0.0152620291	0.2582247159	0.2384235309	0.0013712880	0.5562532840	0.5582674609	-0.9269071817	0.0169820786	0.3311313391	1        	1
140	0.0004058362	0.0441296699	0.0184085979	0.2426492032	0.2414933769	0.2216448099	0.5466808479	0.7687314940	-0.9359979630	0.0175824165	0.3453588486	1        	1
141	0.0005174729	0.0432846330	0.0219811031	0.2501549099	0.2434452181	0.0014190141	0.5588658641	0.5608023510	-0.9415638447	0.0188498497	0.3509376049	1        	1
142	0.0003945569	0.0439748480	0.0187694011	0.2555730259	0.2449198391	0.0013264068	0.5632371141	0.5649580779	-0.9508578777	0.0189886093	0.3656666279	1        	1
143	0.0004023339	0.0465539200	0.0182595369	0.2489190071	0.2465573419	0.0013296162	0.5602898060	0.5620217561	-0.9559402466	0.0209708214	0.3756480217	1        	1
144	0.0006179721	0.0453576259	0.0182509511	0.2505527418	0.2474765512	0.2271235290	0.5616378700	0.7893793711	-0.9623622894	0.0227611065	0.3835699558	1        	1
145	0.0003536970	0.0432098540	0.0182395380	0.2597763741	0.2513085830	0.0013783560	0.5725343490	0.5742664021	-0.9678277373	0.0217399597	0.3902835846	1        	1
146	0.0006032120	0.0433497631	0.0226617118	0.2513647710	0.2515091491	0.0013866450	0.5688853951	0.5708752521	-0.9736974835	0.0219669342	0.3996919394	1        	1
147	0.0003962421	0.0482320969	0.0194213041	0.2480128270	0.2542212978	0.0013604602	0.5698875259	0.5716442282	-0.9840736985	0.0212171078	0.4205631018	1        	1
148	0.0006305631	0.0472266050	0.0154676980	0.2538593360	0.2551969569	0.2280730309	0.5717505959	0.8004541900	-0.9854267836	0.0208613873	0.4239914417	1        	1
149	0.0003148620	0.0432538500	0.0189361139	0.2538624781	0.2567082420	0.0013666418	0.5727606840	0.5744421878	-0.9897767305	0.0216841698	0.4350265265	1        	1
150	0.0006315908	0.0446458100	0.0194337410	0.2560816251	0.2598211069	0.0013644691	0.5799822831	0.5819783430	-0.9934790730	0.0214459896	0.4437767267	1        	1
151	0.0004086671	0.0436788178	0.0186177350	0.2487294702	0.2590300960	0.0013272478	0.5700561190	0.5717920340	-0.9970057607	0.0219297409	0.4534920454	1        	1
152	0.0006365040	0.0477189301	0.0150476850	0.2578310601	0.2592419649	0.2311448320	0.5798396401	0.8116209761	-0.9999369383	0.0231978893	0.4643558264	1        	1
153	0.0003145649	0.0432718592	0.0366847520	0.2527616259	0.2616441119	0.0013721110	0.5943623490	0.5960490250	-1.0035880804	0.0221509933	0.4728893042	1        	1
154	0.0006317310	0.0437592580	0.0185735871	0.2582845730	0.2644268370	0.0013701981	0.5850442550	0.5870461841	-1.0081933737	0.0217378139	0.4851839542	1        	1
155	0.0004056040	0.0454041378	0.0185608671	0.2557718160	0.2646064111	0.0008065300	0.5843432320	0.5855553660	-1.0097898245	0.0206227303	0.4928077459	1        	1
156	0.0003355362	0.0432796020	0.0193186461	0.2580980610	0.2658313778	0.2296114471	0.5865276868	0.8164746701	-1.0144641399	0.0217161179	0.5077426434	1        	1
157	0.0005384770	0.0432682610	0.0185166821	0.2583965198	0.2689743331	0.0013579470	0.5891557960	0.5910522200	-1.0165634155	0.0223376751	0.5183805227	1        	1
158	0.0004091631	0.0436868600	0.0180553240	0.2639693799	0.2699926051	0.0013620919	0.5957041690	0.5974754239	-1.0197863579	0.0226030350	0.5349103212	1        	1
159	0.0006385329	0.0448306100	0.0192506129	0.2580534061	0.2708271039	0.0013798641	0.5929617330	0.5949801300	-1.0203876495	0.0219085217	0.5426751375	1        	1
160	0.0003317199	0.0432829850	0.0184262830	0.2573756450	0.2738294869	0.2326543101	0.5929143999	0.8259004299	-1.0216050148	0.0232317448	0.5581545830	1        	1
161	0.0004767140	0.0432779191	0.0210408310	0.2512795890	0.2752679458	0.0013962591	0.5908662849	0.5927392580	-1.0212967396	0.0238578320	0.5688970089	1        	1
